from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
9070168,70169,1,,,,,,45807190-FenwayNewtonHighlands1,45807190-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807191-FenwayNewtonHighlands1,45807191-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807192-FenwayNewtonHighlands1,45807192-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807193-FenwayNewtonHighlands1,45807193-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807194-FenwayNewtonHighlands1,45807194-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807195-FenwayNewtonHighlands1,45807195-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807196-FenwayNewtonHighlands1,45807196-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807197-FenwayNewtonHighlands1,45807197-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807198-FenwayNewtonHighlands1,45807198-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807199-FenwayNewtonHighlands1,45807199-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807200-FenwayNewtonHighlands1,45807200-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807201-FenwayNewtonHighlands1,45807201-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807202-FenwayNewtonHighlands1,45807202-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807203-FenwayNewtonHighlands1,45807203-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807204-FenwayNewtonHighlands1,45807204-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807206-FenwayNewtonHighlands1,45807206-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807207-FenwayNewtonHighlands1,45807207-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807209-FenwayNewtonHighlands1,45807209-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807210-FenwayNewtonHighlands1,45807210-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807211-FenwayNewtonHighlands1,45807211-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807215-FenwayNewtonHighlands1,45807215-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807216-FenwayNewtonHighlands1,45807216-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807217-FenwayNewtonHighlands1,45807217-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807219-FenwayNewtonHighlands1,45807219-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807220-FenwayNewtonHighlands1,45807220-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807221-FenwayNewtonHighlands1,45807221-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807222-FenwayNewtonHighlands1,45807222-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807223-FenwayNewtonHighlands1,45807223-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807224-FenwayNewtonHighlands1,45807224-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807233-FenwayNewtonHighlands1,45807233-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807234-FenwayNewtonHighlands1,45807234-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807235-FenwayNewtonHighlands1,45807235-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807236-FenwayNewtonHighlands1,45807236-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807237-FenwayNewtonHighlands1,45807237-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807238-FenwayNewtonHighlands1,45807238-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807239-FenwayNewtonHighlands1,45807239-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807240-FenwayNewtonHighlands1,45807240-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807241-FenwayNewtonHighlands1,45807241-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807243-FenwayNewtonHighlands1,45807243-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807244-FenwayNewtonHighlands1,45807244-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807245-FenwayNewtonHighlands1,45807245-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807246-FenwayNewtonHighlands1,45807246-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807247-FenwayNewtonHighlands1,45807247-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807307-FenwayNewtonHighlands1,45807307-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807308-FenwayNewtonHighlands1,45807308-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807309-FenwayNewtonHighlands1,45807309-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807310-FenwayNewtonHighlands1,45807310-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807311-FenwayNewtonHighlands1,45807311-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807312-FenwayNewtonHighlands1,45807312-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807313-FenwayNewtonHighlands1,45807313-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807314-FenwayNewtonHighlands1,45807314-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807315-FenwayNewtonHighlands1,45807315-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807316-FenwayNewtonHighlands1,45807316-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807317-FenwayNewtonHighlands1,45807317-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807318-FenwayNewtonHighlands1,45807318-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807319-FenwayNewtonHighlands1,45807319-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807320-FenwayNewtonHighlands1,45807320-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807321-FenwayNewtonHighlands1,45807321-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807322-FenwayNewtonHighlands1,45807322-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807323-FenwayNewtonHighlands1,45807323-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807324-FenwayNewtonHighlands1,45807324-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807325-FenwayNewtonHighlands1,45807325-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807326-FenwayNewtonHighlands1,45807326-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807327-FenwayNewtonHighlands1,45807327-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807328-FenwayNewtonHighlands1,45807328-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807329-FenwayNewtonHighlands1,45807329-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807330-FenwayNewtonHighlands1,45807330-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807331-FenwayNewtonHighlands1,45807331-FenwayNewtonHighlands2
9070168,70169,1,,,,,,45807332-FenwayNewtonHighlands1,45807332-FenwayNewtonHighlands2
9170168,70168,1,,,,,,45804948-20:45-NewtonHighlandsRiverside1,45804948-20:45-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45804961-20:45-NewtonHighlandsRiverside1,45804961-20:45-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45804962-20:45-NewtonHighlandsRiverside1,45804962-20:45-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45804966-20:45-NewtonHighlandsRiverside1,45804966-20:45-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45804971-20:45-NewtonHighlandsRiverside1,45804971-20:45-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45804980-20:45-NewtonHighlandsRiverside1,45804980-20:45-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45804992-20:45-NewtonHighlandsRiverside1,45804992-20:45-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45804993-20:45-NewtonHighlandsRiverside1,45804993-20:45-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45804996-20:45-NewtonHighlandsRiverside1,45804996-20:45-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45805013-20:45-NewtonHighlandsRiverside1,45805013-20:45-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45805022-20:45-NewtonHighlandsRiverside1,45805022-20:45-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45805024-20:45-NewtonHighlandsRiverside1,45805024-20:45-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45805026-20:45-NewtonHighlandsRiverside1,45805026-20:45-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45805028-20:45-NewtonHighlandsRiverside1,45805028-20:45-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45805036-20:45-NewtonHighlandsRiverside1,45805036-20:45-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45805039-20:45-NewtonHighlandsRiverside1,45805039-20:45-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45805040-20:45-NewtonHighlandsRiverside1,45805040-20:45-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45805051-20:45-NewtonHighlandsRiverside1,45805051-20:45-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45805052-20:45-NewtonHighlandsRiverside1,45805052-20:45-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807802-NewtonHighlandsRiverside1,45807802-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807803-NewtonHighlandsRiverside1,45807803-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807823-NewtonHighlandsRiverside1,45807823-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807824-NewtonHighlandsRiverside1,45807824-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807825-NewtonHighlandsRiverside1,45807825-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807826-NewtonHighlandsRiverside1,45807826-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807827-NewtonHighlandsRiverside1,45807827-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807830-NewtonHighlandsRiverside1,45807830-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808829-NewtonHighlandsRiverside1,45808829-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808830-NewtonHighlandsRiverside1,45808830-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808831-NewtonHighlandsRiverside1,45808831-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808832-NewtonHighlandsRiverside1,45808832-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808833-NewtonHighlandsRiverside1,45808833-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808834-NewtonHighlandsRiverside1,45808834-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808835-NewtonHighlandsRiverside1,45808835-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808836-NewtonHighlandsRiverside1,45808836-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808837-NewtonHighlandsRiverside1,45808837-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808838-NewtonHighlandsRiverside1,45808838-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808839-NewtonHighlandsRiverside1,45808839-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808840-NewtonHighlandsRiverside1,45808840-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808841-NewtonHighlandsRiverside1,45808841-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808842-NewtonHighlandsRiverside1,45808842-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808843-NewtonHighlandsRiverside1,45808843-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808844-NewtonHighlandsRiverside1,45808844-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808845-NewtonHighlandsRiverside1,45808845-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808846-NewtonHighlandsRiverside1,45808846-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808847-NewtonHighlandsRiverside1,45808847-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808848-NewtonHighlandsRiverside1,45808848-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808849-NewtonHighlandsRiverside1,45808849-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808850-NewtonHighlandsRiverside1,45808850-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808851-NewtonHighlandsRiverside1,45808851-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808852-NewtonHighlandsRiverside1,45808852-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808853-NewtonHighlandsRiverside1,45808853-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808854-NewtonHighlandsRiverside1,45808854-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808855-NewtonHighlandsRiverside1,45808855-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808856-NewtonHighlandsRiverside1,45808856-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808857-NewtonHighlandsRiverside1,45808857-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808858-NewtonHighlandsRiverside1,45808858-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808859-NewtonHighlandsRiverside1,45808859-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808860-NewtonHighlandsRiverside1,45808860-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808861-NewtonHighlandsRiverside1,45808861-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808862-NewtonHighlandsRiverside1,45808862-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808863-NewtonHighlandsRiverside1,45808863-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808864-NewtonHighlandsRiverside1,45808864-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808865-NewtonHighlandsRiverside1,45808865-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808866-NewtonHighlandsRiverside1,45808866-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808867-NewtonHighlandsRiverside1,45808867-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808868-NewtonHighlandsRiverside1,45808868-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808869-NewtonHighlandsRiverside1,45808869-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808870-NewtonHighlandsRiverside1,45808870-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808871-NewtonHighlandsRiverside1,45808871-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808872-NewtonHighlandsRiverside1,45808872-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808873-NewtonHighlandsRiverside1,45808873-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808874-NewtonHighlandsRiverside1,45808874-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808875-NewtonHighlandsRiverside1,45808875-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808876-NewtonHighlandsRiverside1,45808876-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808877-NewtonHighlandsRiverside1,45808877-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808878-NewtonHighlandsRiverside1,45808878-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808879-NewtonHighlandsRiverside1,45808879-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808880-NewtonHighlandsRiverside1,45808880-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808881-NewtonHighlandsRiverside1,45808881-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808882-NewtonHighlandsRiverside1,45808882-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808883-NewtonHighlandsRiverside1,45808883-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808884-NewtonHighlandsRiverside1,45808884-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808885-NewtonHighlandsRiverside1,45808885-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808886-NewtonHighlandsRiverside1,45808886-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808887-NewtonHighlandsRiverside1,45808887-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808888-NewtonHighlandsRiverside1,45808888-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808889-NewtonHighlandsRiverside1,45808889-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808890-NewtonHighlandsRiverside1,45808890-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808891-NewtonHighlandsRiverside1,45808891-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808892-NewtonHighlandsRiverside1,45808892-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808893-NewtonHighlandsRiverside1,45808893-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808894-NewtonHighlandsRiverside1,45808894-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808895-NewtonHighlandsRiverside1,45808895-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808896-NewtonHighlandsRiverside1,45808896-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808897-NewtonHighlandsRiverside1,45808897-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808898-NewtonHighlandsRiverside1,45808898-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808899-NewtonHighlandsRiverside1,45808899-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808900-NewtonHighlandsRiverside1,45808900-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808901-NewtonHighlandsRiverside1,45808901-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808902-NewtonHighlandsRiverside1,45808902-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808903-NewtonHighlandsRiverside1,45808903-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808904-NewtonHighlandsRiverside1,45808904-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808905-NewtonHighlandsRiverside1,45808905-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808906-NewtonHighlandsRiverside1,45808906-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808907-NewtonHighlandsRiverside1,45808907-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808908-NewtonHighlandsRiverside1,45808908-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808909-NewtonHighlandsRiverside1,45808909-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808910-NewtonHighlandsRiverside1,45808910-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808911-NewtonHighlandsRiverside1,45808911-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808912-NewtonHighlandsRiverside1,45808912-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808913-NewtonHighlandsRiverside1,45808913-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808914-NewtonHighlandsRiverside1,45808914-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808939-NewtonHighlandsRiverside1,45808939-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808940-NewtonHighlandsRiverside1,45808940-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808941-NewtonHighlandsRiverside1,45808941-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808942-NewtonHighlandsRiverside1,45808942-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808943-NewtonHighlandsRiverside1,45808943-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808944-NewtonHighlandsRiverside1,45808944-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808945-NewtonHighlandsRiverside1,45808945-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808946-NewtonHighlandsRiverside1,45808946-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808947-NewtonHighlandsRiverside1,45808947-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808948-NewtonHighlandsRiverside1,45808948-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808949-NewtonHighlandsRiverside1,45808949-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808950-NewtonHighlandsRiverside1,45808950-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808951-NewtonHighlandsRiverside1,45808951-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808952-NewtonHighlandsRiverside1,45808952-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808953-NewtonHighlandsRiverside1,45808953-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808954-NewtonHighlandsRiverside1,45808954-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808955-NewtonHighlandsRiverside1,45808955-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808956-NewtonHighlandsRiverside1,45808956-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808957-NewtonHighlandsRiverside1,45808957-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808958-NewtonHighlandsRiverside1,45808958-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808959-NewtonHighlandsRiverside1,45808959-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808960-NewtonHighlandsRiverside1,45808960-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808961-NewtonHighlandsRiverside1,45808961-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808962-NewtonHighlandsRiverside1,45808962-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808963-NewtonHighlandsRiverside1,45808963-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808964-NewtonHighlandsRiverside1,45808964-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808965-NewtonHighlandsRiverside1,45808965-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808966-NewtonHighlandsRiverside1,45808966-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808967-NewtonHighlandsRiverside1,45808967-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45806521-NewtonHighlandsRiverside1,45806521-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45806522-NewtonHighlandsRiverside1,45806522-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807164-NewtonHighlandsRiverside1,45807164-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807166-NewtonHighlandsRiverside1,45807166-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807170-NewtonHighlandsRiverside1,45807170-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807171-NewtonHighlandsRiverside1,45807171-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807186-NewtonHighlandsRiverside1,45807186-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807205-NewtonHighlandsRiverside1,45807205-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807208-NewtonHighlandsRiverside1,45807208-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807212-NewtonHighlandsRiverside1,45807212-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807213-NewtonHighlandsRiverside1,45807213-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807214-NewtonHighlandsRiverside1,45807214-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807218-NewtonHighlandsRiverside1,45807218-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807225-NewtonHighlandsRiverside1,45807225-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807226-NewtonHighlandsRiverside1,45807226-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807227-NewtonHighlandsRiverside1,45807227-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807228-NewtonHighlandsRiverside1,45807228-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807229-NewtonHighlandsRiverside1,45807229-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807230-NewtonHighlandsRiverside1,45807230-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807231-NewtonHighlandsRiverside1,45807231-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807232-NewtonHighlandsRiverside1,45807232-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807242-NewtonHighlandsRiverside1,45807242-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807248-NewtonHighlandsRiverside1,45807248-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807249-NewtonHighlandsRiverside1,45807249-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807250-NewtonHighlandsRiverside1,45807250-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807251-NewtonHighlandsRiverside1,45807251-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807252-NewtonHighlandsRiverside1,45807252-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807253-NewtonHighlandsRiverside1,45807253-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807254-NewtonHighlandsRiverside1,45807254-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807255-NewtonHighlandsRiverside1,45807255-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807256-NewtonHighlandsRiverside1,45807256-NewtonHighlandsRiverside2
